Ax Value,Column Header,Cell Value
l5p4stsm,1c47adbb,No
ku8j4vjx,1c47adbb,Yes
s06yp1wz,1c47adbb,Yes
kvbdpgpw,1c47adbb,Yes
a7d5ta4p,1c47adbb,Yes
3hhwwtwe,1c47adbb,No
21zhoz6t,1c47adbb,No
r08dujg0,1c47adbb,Yes
ynf0h9eh,1c47adbb,No
vbz1hb8u,1c47adbb,Yes
mehulcp5,1c47adbb,Yes
sg0rp6pl,1c47adbb,Yes
8q9evj8c,1c47adbb,No
lvtq5pbf,1c47adbb,Yes
jp0ans6v,1c47adbb,Yes
du2khh9d,1c47adbb,Yes
5eeflk53,1c47adbb,Yes
ohz2be8s,1c47adbb,No
x1f8fub6,1c47adbb,No
5omyqtbm,1c47adbb,Yes
3d0hq8nh,1c47adbb,Yes
h2rnk37b,1c47adbb,Yes
angppw95,1c47adbb,No
m076eted,1c47adbb,No
4p1lk2pn,1c47adbb,No
w59k42wr,1c47adbb,No
sx6gkzbb,1c47adbb,Yes
a5e7uhoi,1c47adbb,Yes
bl7bmhwh,1c47adbb,Yes
ag0zpahu,88ae7cbe,High
i6nctqoo,88ae7cbe,High
gyur9wcn,88ae7cbe,High
wdc4tvk9,88ae7cbe,Moderate
mc6wiotv,88ae7cbe,High
c2arc7of,88ae7cbe,High
kdh7zxyn,88ae7cbe,High
ow9325k2,88ae7cbe,High
xvyy2pzk,88ae7cbe,Moderate
5tyq5lbo,88ae7cbe,Moderate
1pye0vbr,88ae7cbe,Moderate
o74ftoae,88ae7cbe,Moderate
c5jdsthx,88ae7cbe,Moderate
nydo0p8z,88ae7cbe,Moderate
i8q5rwim,88ae7cbe,High
8xr6rx42,88ae7cbe,Moderate
xfvnk9o2,88ae7cbe,High
8bkyzy8p,88ae7cbe,High
l5p4stsm,88ae7cbe,Moderate
ku8j4vjx,88ae7cbe,High
s06yp1wz,88ae7cbe,High
kvbdpgpw,88ae7cbe,High
a7d5ta4p,88ae7cbe,Moderate
3hhwwtwe,88ae7cbe,Moderate
21zhoz6t,88ae7cbe,Moderate
r08dujg0,88ae7cbe,Moderate
ynf0h9eh,88ae7cbe,Moderate
vbz1hb8u,88ae7cbe,Moderate
mehulcp5,88ae7cbe,High
sg0rp6pl,88ae7cbe,Moderate
8q9evj8c,88ae7cbe,Moderate
lvtq5pbf,88ae7cbe,Moderate
jp0ans6v,88ae7cbe,Moderate
du2khh9d,88ae7cbe,Moderate
5eeflk53,88ae7cbe,Moderate
ohz2be8s,88ae7cbe,Moderate
x1f8fub6,88ae7cbe,Moderate
5omyqtbm,88ae7cbe,Moderate
3d0hq8nh,88ae7cbe,Moderate
h2rnk37b,88ae7cbe,Moderate
angppw95,88ae7cbe,Moderate
m076eted,88ae7cbe,Moderate
4p1lk2pn,88ae7cbe,Moderate
w59k42wr,88ae7cbe,High
sx6gkzbb,88ae7cbe,High
a5e7uhoi,88ae7cbe,High
bl7bmhwh,88ae7cbe,High
ag0zpahu,2b81fabb,Yes
i6nctqoo,2b81fabb,Yes
gyur9wcn,2b81fabb,Yes
wdc4tvk9,2b81fabb,Yes
mc6wiotv,2b81fabb,Yes
c2arc7of,2b81fabb,Yes
kdh7zxyn,2b81fabb,Yes
ow9325k2,2b81fabb,Yes
xvyy2pzk,2b81fabb,Yes
5tyq5lbo,2b81fabb,Yes
1pye0vbr,2b81fabb,No
o74ftoae,2b81fabb,Yes
c5jdsthx,2b81fabb,Yes
nydo0p8z,2b81fabb,Yes
i8q5rwim,2b81fabb,Yes
8xr6rx42,2b81fabb,Yes
xfvnk9o2,2b81fabb,Yes
8bkyzy8p,2b81fabb,Yes
l5p4stsm,2b81fabb,No
ku8j4vjx,2b81fabb,Yes
s06yp1wz,2b81fabb,No
kvbdpgpw,2b81fabb,Yes
a7d5ta4p,2b81fabb,Yes
3hhwwtwe,2b81fabb,No
21zhoz6t,2b81fabb,Yes
r08dujg0,2b81fabb,Yes
ynf0h9eh,2b81fabb,Yes
vbz1hb8u,2b81fabb,Yes
mehulcp5,2b81fabb,Yes
sg0rp6pl,2b81fabb,Yes
8q9evj8c,2b81fabb,Yes
lvtq5pbf,2b81fabb,Yes
jp0ans6v,2b81fabb,Yes
du2khh9d,2b81fabb,Yes
5eeflk53,2b81fabb,Yes
ohz2be8s,2b81fabb,Yes
x1f8fub6,2b81fabb,No
5omyqtbm,2b81fabb,Yes
3d0hq8nh,2b81fabb,Yes
h2rnk37b,2b81fabb,Yes
angppw95,2b81fabb,Yes
m076eted,2b81fabb,No
4p1lk2pn,2b81fabb,Yes
w59k42wr,2b81fabb,Yes
sx6gkzbb,2b81fabb,Yes
a5e7uhoi,2b81fabb,Yes
bl7bmhwh,2b81fabb,Yes
ag0zpahu,d0cba6fe,Yes
i6nctqoo,d0cba6fe,Yes
gyur9wcn,d0cba6fe,Yes
wdc4tvk9,d0cba6fe,No
mc6wiotv,d0cba6fe,Yes
c2arc7of,d0cba6fe,Yes
kdh7zxyn,d0cba6fe,Yes
ow9325k2,d0cba6fe,Yes
xvyy2pzk,d0cba6fe,Yes
5tyq5lbo,d0cba6fe,Yes
1pye0vbr,d0cba6fe,Yes
o74ftoae,d0cba6fe,No
c5jdsthx,d0cba6fe,Yes
nydo0p8z,d0cba6fe,Yes
i8q5rwim,d0cba6fe,No
8xr6rx42,d0cba6fe,Yes
xfvnk9o2,d0cba6fe,No
8bkyzy8p,d0cba6fe,No
l5p4stsm,d0cba6fe,No
ku8j4vjx,d0cba6fe,Yes
s06yp1wz,d0cba6fe,Yes
kvbdpgpw,d0cba6fe,Yes
a7d5ta4p,d0cba6fe,Yes
3hhwwtwe,d0cba6fe,No
21zhoz6t,d0cba6fe,Yes
r08dujg0,d0cba6fe,No
ynf0h9eh,d0cba6fe,No
vbz1hb8u,d0cba6fe,Yes
mehulcp5,d0cba6fe,Yes
sg0rp6pl,d0cba6fe,Yes
8q9evj8c,d0cba6fe,No
lvtq5pbf,d0cba6fe,Yes
jp0ans6v,d0cba6fe,Yes
du2khh9d,d0cba6fe,Yes
5eeflk53,d0cba6fe,Yes
ohz2be8s,d0cba6fe,Yes
x1f8fub6,d0cba6fe,No
5omyqtbm,d0cba6fe,Yes
3d0hq8nh,d0cba6fe,Yes
h2rnk37b,d0cba6fe,Yes
angppw95,d0cba6fe,Yes
m076eted,d0cba6fe,No
4p1lk2pn,d0cba6fe,Yes
w59k42wr,d0cba6fe,Yes
sx6gkzbb,d0cba6fe,Yes
a5e7uhoi,d0cba6fe,Yes
bl7bmhwh,d0cba6fe,Yes
ag0zpahu,7a456514,Sometimes
i6nctqoo,7a456514,Sometimes
gyur9wcn,7a456514,Sometimes
wdc4tvk9,7a456514,Sometimes
mc6wiotv,7a456514,Sometimes
c2arc7of,7a456514,Sometimes
kdh7zxyn,7a456514,Sometimes
ow9325k2,7a456514,Sometimes
xvyy2pzk,7a456514,Sometimes
5tyq5lbo,7a456514,Sometimes
1pye0vbr,7a456514,Usually
o74ftoae,7a456514,Sometimes
c5jdsthx,7a456514,Usually
nydo0p8z,7a456514,Sometimes
i8q5rwim,7a456514,Sometimes
8xr6rx42,7a456514,Sometimes
xfvnk9o2,7a456514,Sometimes
8bkyzy8p,7a456514,Sometimes
l5p4stsm,7a456514,Sometimes
ku8j4vjx,7a456514,Sometimes
s06yp1wz,7a456514,Sometimes
kvbdpgpw,7a456514,Sometimes
a7d5ta4p,7a456514,Sometimes
3hhwwtwe,7a456514,Sometimes
21zhoz6t,7a456514,Sometimes
r08dujg0,7a456514,Sometimes
ynf0h9eh,7a456514,Sometimes
vbz1hb8u,7a456514,Sometimes
mehulcp5,7a456514,Sometimes
sg0rp6pl,7a456514,Usually
8q9evj8c,7a456514,Never
lvtq5pbf,7a456514,Sometimes
jp0ans6v,7a456514,Sometimes
du2khh9d,7a456514,Sometimes
5eeflk53,7a456514,Sometimes
ohz2be8s,7a456514,Sometimes
x1f8fub6,7a456514,Sometimes
5omyqtbm,7a456514,Never
3d0hq8nh,7a456514,Sometimes
h2rnk37b,7a456514,Sometimes
angppw95,7a456514,Sometimes
m076eted,7a456514,Never
4p1lk2pn,7a456514,Sometimes
w59k42wr,7a456514,Never
sx6gkzbb,7a456514,Usually
a5e7uhoi,7a456514,Usually
bl7bmhwh,7a456514,Usually
ag0zpahu,c1e93a0f,Learning Through Practice
i6nctqoo,c1e93a0f,Learning Through Lectures
gyur9wcn,c1e93a0f,Learning Through Lectures
wdc4tvk9,c1e93a0f,Learning Through Practice
mc6wiotv,c1e93a0f,Learning Through Practice
c2arc7of,c1e93a0f,Learning Through Practice
kdh7zxyn,c1e93a0f,Self-Directed Learning
ow9325k2,c1e93a0f,Self-Directed Learning
xvyy2pzk,c1e93a0f,Learning Through Practice
5tyq5lbo,c1e93a0f,Learning Through Practice
1pye0vbr,c1e93a0f,Learning Through Lectures
o74ftoae,c1e93a0f,Self-Directed Learning
c5jdsthx,c1e93a0f,Learning Through Practice
nydo0p8z,c1e93a0f,Learning Through Practice
i8q5rwim,c1e93a0f,Self-Directed Learning
8xr6rx42,c1e93a0f,Self-Directed Learning
xfvnk9o2,c1e93a0f,Learning Through Practice
8bkyzy8p,c1e93a0f,Learning Through Lectures
l5p4stsm,c1e93a0f,Self-Directed Learning
ku8j4vjx,c1e93a0f,Learning Through Lectures
s06yp1wz,c1e93a0f,Self-Directed Learning
kvbdpgpw,c1e93a0f,Self-Directed Learning
a7d5ta4p,c1e93a0f,Learning Through Practice
3hhwwtwe,c1e93a0f,Learning Through Practice
21zhoz6t,c1e93a0f,Learning Through Practice
r08dujg0,c1e93a0f,Learning Through Practice
ynf0h9eh,c1e93a0f,Learning Through Practice
vbz1hb8u,c1e93a0f,Learning Through Practice
mehulcp5,c1e93a0f,Learning Through Lectures
sg0rp6pl,c1e93a0f,Learning Through Practice
8q9evj8c,c1e93a0f,Learning Through Lectures
lvtq5pbf,c1e93a0f,Learning Through Practice
jp0ans6v,c1e93a0f,Learning Through Practice
du2khh9d,c1e93a0f,Learning Through Practice
5eeflk53,c1e93a0f,Learning Through Lectures
ohz2be8s,c1e93a0f,Self-Directed Learning
x1f8fub6,c1e93a0f,Learning Through Lectures
5omyqtbm,c1e93a0f,Self-Directed Learning
3d0hq8nh,c1e93a0f,Learning Through Practice
h2rnk37b,c1e93a0f,Learning Through Lectures
angppw95,c1e93a0f,Learning Through Practice
m076eted,c1e93a0f,Self-Directed Learning
4p1lk2pn,c1e93a0f,Learning Through Lectures
w59k42wr,c1e93a0f,Self-Directed Learning
sx6gkzbb,c1e93a0f,Learning Through Practice
a5e7uhoi,c1e93a0f,Self-Directed Learning
bl7bmhwh,c1e93a0f,Learning Through Practice
ag0zpahu,efcf5c0a,Positive
i6nctqoo,efcf5c0a,Positive
gyur9wcn,efcf5c0a,Positive
wdc4tvk9,efcf5c0a,Positive
mc6wiotv,efcf5c0a,Positive
c2arc7of,efcf5c0a,Positive
kdh7zxyn,efcf5c0a,Positive
ow9325k2,efcf5c0a,Positive
xvyy2pzk,efcf5c0a,Positive
5tyq5lbo,efcf5c0a,Positive
1pye0vbr,efcf5c0a,Positive
o74ftoae,efcf5c0a,Positive
c5jdsthx,efcf5c0a,Positive
nydo0p8z,efcf5c0a,Positive
i8q5rwim,efcf5c0a,Positive
8xr6rx42,efcf5c0a,Positive
xfvnk9o2,efcf5c0a,Positive
8bkyzy8p,efcf5c0a,Positive
l5p4stsm,efcf5c0a,No impact
ku8j4vjx,efcf5c0a,Positive
s06yp1wz,efcf5c0a,Positive
kvbdpgpw,efcf5c0a,Positive
a7d5ta4p,efcf5c0a,Positive
3hhwwtwe,efcf5c0a,Positive
21zhoz6t,efcf5c0a,Positive
r08dujg0,efcf5c0a,Positive
ynf0h9eh,efcf5c0a,Positive
vbz1hb8u,efcf5c0a,Positive
mehulcp5,efcf5c0a,Positive
sg0rp6pl,efcf5c0a,Positive
8q9evj8c,efcf5c0a,Positive
lvtq5pbf,efcf5c0a,Positive
jp0ans6v,efcf5c0a,Positive
du2khh9d,efcf5c0a,No impact
5eeflk53,efcf5c0a,Positive
ohz2be8s,efcf5c0a,Positive
x1f8fub6,efcf5c0a,Positive
5omyqtbm,efcf5c0a,Positive
3d0hq8nh,efcf5c0a,Positive
h2rnk37b,efcf5c0a,No impact
angppw95,efcf5c0a,Positive
m076eted,efcf5c0a,Positive
4p1lk2pn,efcf5c0a,Positive
w59k42wr,efcf5c0a,Positive
sx6gkzbb,efcf5c0a,Positive
a5e7uhoi,efcf5c0a,Positive
bl7bmhwh,efcf5c0a,Positive
ag0zpahu,bba13758,Useful
i6nctqoo,bba13758,Useful
gyur9wcn,bba13758,Useful
wdc4tvk9,bba13758,Useful
mc6wiotv,bba13758,Useful
c2arc7of,bba13758,Useful
kdh7zxyn,bba13758,Useful
ow9325k2,bba13758,Useful
xvyy2pzk,bba13758,Useful
5tyq5lbo,bba13758,Neutral
1pye0vbr,bba13758,Neutral
o74ftoae,bba13758,Useful
c5jdsthx,bba13758,Neutral
nydo0p8z,bba13758,Useful
i8q5rwim,bba13758,Useful
8xr6rx42,bba13758,Useful
xfvnk9o2,bba13758,Useful
8bkyzy8p,bba13758,Useful
l5p4stsm,bba13758,Neutral
ku8j4vjx,bba13758,Useful
s06yp1wz,bba13758,Neutral
kvbdpgpw,bba13758,Useful
a7d5ta4p,bba13758,Useful
3hhwwtwe,bba13758,Neutral
21zhoz6t,bba13758,Useful
r08dujg0,bba13758,Useful
ynf0h9eh,bba13758,Neutral
vbz1hb8u,bba13758,Useful
mehulcp5,bba13758,Useful
sg0rp6pl,bba13758,Useful
8q9evj8c,bba13758,Neutral
lvtq5pbf,bba13758,Useful
jp0ans6v,bba13758,Useful
du2khh9d,bba13758,Useful
5eeflk53,bba13758,Neutral
ohz2be8s,bba13758,Useful
x1f8fub6,bba13758,Neutral
5omyqtbm,bba13758,Neutral
3d0hq8nh,bba13758,Useful
h2rnk37b,bba13758,Neutral
angppw95,bba13758,Neutral
m076eted,bba13758,Neutral
4p1lk2pn,bba13758,Useful
w59k42wr,bba13758,Neutral
sx6gkzbb,bba13758,Useful
a5e7uhoi,bba13758,Useful
bl7bmhwh,bba13758,Useful
ag0zpahu,c69addaf,Yes
i6nctqoo,c69addaf,Yes
gyur9wcn,c69addaf,Yes
wdc4tvk9,c69addaf,Yes
mc6wiotv,c69addaf,Yes
c2arc7of,c69addaf,Yes
kdh7zxyn,c69addaf,Yes
ow9325k2,c69addaf,Yes
xvyy2pzk,c69addaf,Yes
5tyq5lbo,c69addaf,Yes
1pye0vbr,c69addaf,Yes
o74ftoae,c69addaf,Yes
c5jdsthx,c69addaf,No
nydo0p8z,c69addaf,Yes
i8q5rwim,c69addaf,Yes
8xr6rx42,c69addaf,Yes
xfvnk9o2,c69addaf,Yes
8bkyzy8p,c69addaf,Yes
l5p4stsm,c69addaf,Yes
ku8j4vjx,c69addaf,Yes
s06yp1wz,c69addaf,Yes
kvbdpgpw,c69addaf,Yes
a7d5ta4p,c69addaf,Yes
3hhwwtwe,c69addaf,Yes
21zhoz6t,c69addaf,Yes
r08dujg0,c69addaf,Yes
ynf0h9eh,c69addaf,No
vbz1hb8u,c69addaf,Yes
mehulcp5,c69addaf,Yes
sg0rp6pl,c69addaf,Yes
8q9evj8c,c69addaf,Yes
lvtq5pbf,c69addaf,Yes
jp0ans6v,c69addaf,No
du2khh9d,c69addaf,Yes
5eeflk53,c69addaf,Yes
ohz2be8s,c69addaf,Yes
x1f8fub6,c69addaf,Yes
5omyqtbm,c69addaf,Yes
3d0hq8nh,c69addaf,Yes
h2rnk37b,c69addaf,Yes
angppw95,c69addaf,Yes
m076eted,c69addaf,Yes
4p1lk2pn,c69addaf,Yes
w59k42wr,c69addaf,Yes
sx6gkzbb,c69addaf,Yes
a5e7uhoi,c69addaf,Yes
bl7bmhwh,c69addaf,Yes
ag0zpahu,da98af4c,Moderate
i6nctqoo,da98af4c,Moderate
gyur9wcn,da98af4c,Moderate
wdc4tvk9,da98af4c,Good
mc6wiotv,da98af4c,Moderate
c2arc7of,da98af4c,Good
kdh7zxyn,da98af4c,Good
ow9325k2,da98af4c,Moderate
xvyy2pzk,da98af4c,Moderate
5tyq5lbo,da98af4c,Moderate
1pye0vbr,da98af4c,Moderate
o74ftoae,da98af4c,Good
c5jdsthx,da98af4c,Bad
nydo0p8z,da98af4c,Moderate
i8q5rwim,da98af4c,Good
8xr6rx42,da98af4c,Moderate
xfvnk9o2,da98af4c,Moderate
8bkyzy8p,da98af4c,Moderate
l5p4stsm,da98af4c,Moderate
ku8j4vjx,da98af4c,Moderate
s06yp1wz,da98af4c,Good
kvbdpgpw,da98af4c,Moderate
a7d5ta4p,da98af4c,Moderate
3hhwwtwe,da98af4c,Moderate
21zhoz6t,da98af4c,Moderate
r08dujg0,da98af4c,Moderate
ynf0h9eh,da98af4c,Good
vbz1hb8u,da98af4c,Moderate
mehulcp5,da98af4c,Good
sg0rp6pl,da98af4c,Bad
8q9evj8c,da98af4c,Moderate
lvtq5pbf,da98af4c,Moderate
jp0ans6v,da98af4c,Moderate
du2khh9d,da98af4c,Moderate
5eeflk53,da98af4c,Moderate
ohz2be8s,da98af4c,Moderate
x1f8fub6,da98af4c,Moderate
5omyqtbm,da98af4c,Moderate
3d0hq8nh,da98af4c,Bad
h2rnk37b,da98af4c,Good
angppw95,da98af4c,Moderate
m076eted,da98af4c,Moderate
4p1lk2pn,da98af4c,Bad
w59k42wr,da98af4c,Moderate
sx6gkzbb,da98af4c,Good
a5e7uhoi,da98af4c,Good
bl7bmhwh,da98af4c,Good
ag0zpahu,b1a0fde2,Moderate
i6nctqoo,b1a0fde2,Moderate
gyur9wcn,b1a0fde2,Moderate
wdc4tvk9,b1a0fde2,Moderate
mc6wiotv,b1a0fde2,Moderate
c2arc7of,b1a0fde2,Moderate
kdh7zxyn,b1a0fde2,High
ow9325k2,b1a0fde2,Moderate
xvyy2pzk,b1a0fde2,High
5tyq5lbo,b1a0fde2,High
1pye0vbr,b1a0fde2,High
o74ftoae,b1a0fde2,High
c5jdsthx,b1a0fde2,High
nydo0p8z,b1a0fde2,Moderate
i8q5rwim,b1a0fde2,Moderate
8xr6rx42,b1a0fde2,High
xfvnk9o2,b1a0fde2,Low
8bkyzy8p,b1a0fde2,Moderate
l5p4stsm,b1a0fde2,Moderate
ku8j4vjx,b1a0fde2,High
s06yp1wz,b1a0fde2,Moderate
kvbdpgpw,b1a0fde2,Moderate
a7d5ta4p,b1a0fde2,High
3hhwwtwe,b1a0fde2,Moderate
21zhoz6t,b1a0fde2,Moderate
r08dujg0,b1a0fde2,Low
ynf0h9eh,b1a0fde2,Moderate
vbz1hb8u,b1a0fde2,Moderate
mehulcp5,b1a0fde2,Low
sg0rp6pl,b1a0fde2,High
8q9evj8c,b1a0fde2,Moderate
lvtq5pbf,b1a0fde2,Moderate
jp0ans6v,b1a0fde2,High
du2khh9d,b1a0fde2,Moderate
5eeflk53,b1a0fde2,Moderate
ohz2be8s,b1a0fde2,Moderate
x1f8fub6,b1a0fde2,Moderate
5omyqtbm,b1a0fde2,High
3d0hq8nh,b1a0fde2,High
h2rnk37b,b1a0fde2,High
angppw95,b1a0fde2,Moderate
m076eted,b1a0fde2,Low
4p1lk2pn,b1a0fde2,High
w59k42wr,b1a0fde2,Moderate
sx6gkzbb,b1a0fde2,High
a5e7uhoi,b1a0fde2,High
bl7bmhwh,b1a0fde2,High
ag0zpahu,93383b66,Yes
i6nctqoo,93383b66,Yes
gyur9wcn,93383b66,Yes
wdc4tvk9,93383b66,Yes
mc6wiotv,93383b66,Yes
c2arc7of,93383b66,Yes
kdh7zxyn,93383b66,Yes
ow9325k2,93383b66,Yes
xvyy2pzk,93383b66,No
5tyq5lbo,93383b66,No
1pye0vbr,93383b66,No
o74ftoae,93383b66,Yes
c5jdsthx,93383b66,No
nydo0p8z,93383b66,Yes
i8q5rwim,93383b66,Yes
8xr6rx42,93383b66,No
xfvnk9o2,93383b66,Yes
8bkyzy8p,93383b66,Yes
l5p4stsm,93383b66,Yes
ku8j4vjx,93383b66,Yes
s06yp1wz,93383b66,Yes
kvbdpgpw,93383b66,Yes
a7d5ta4p,93383b66,No
3hhwwtwe,93383b66,No
21zhoz6t,93383b66,Yes
r08dujg0,93383b66,Yes
ynf0h9eh,93383b66,Yes
vbz1hb8u,93383b66,No
mehulcp5,93383b66,Yes
sg0rp6pl,93383b66,No
8q9evj8c,93383b66,Yes
lvtq5pbf,93383b66,Yes
jp0ans6v,93383b66,Yes
du2khh9d,93383b66,Yes
5eeflk53,93383b66,Yes
ohz2be8s,93383b66,No
x1f8fub6,93383b66,Yes
5omyqtbm,93383b66,No
3d0hq8nh,93383b66,Yes
h2rnk37b,93383b66,Yes
angppw95,93383b66,No
m076eted,93383b66,Yes
4p1lk2pn,93383b66,Yes
w59k42wr,93383b66,Yes
sx6gkzbb,93383b66,Yes
a5e7uhoi,93383b66,Yes
bl7bmhwh,93383b66,Yes
ag0zpahu,6db2fafe,Yes
i6nctqoo,6db2fafe,Yes
gyur9wcn,6db2fafe,Yes
wdc4tvk9,6db2fafe,Yes
mc6wiotv,6db2fafe,Yes
c2arc7of,6db2fafe,Yes
kdh7zxyn,6db2fafe,Yes
ow9325k2,6db2fafe,Yes
xvyy2pzk,6db2fafe,Yes
5tyq5lbo,6db2fafe,Yes
1pye0vbr,6db2fafe,Yes
o74ftoae,6db2fafe,Yes
c5jdsthx,6db2fafe,No
nydo0p8z,6db2fafe,Yes
i8q5rwim,6db2fafe,Yes
8xr6rx42,6db2fafe,No
xfvnk9o2,6db2fafe,Yes
8bkyzy8p,6db2fafe,Yes
l5p4stsm,6db2fafe,Yes
ku8j4vjx,6db2fafe,Yes
s06yp1wz,6db2fafe,Yes
kvbdpgpw,6db2fafe,Yes
a7d5ta4p,6db2fafe,Yes
3hhwwtwe,6db2fafe,No
21zhoz6t,6db2fafe,Yes
r08dujg0,6db2fafe,No
ynf0h9eh,6db2fafe,No
vbz1hb8u,6db2fafe,Yes
mehulcp5,6db2fafe,Yes
sg0rp6pl,6db2fafe,Yes
8q9evj8c,6db2fafe,No
lvtq5pbf,6db2fafe,Yes
jp0ans6v,6db2fafe,No
du2khh9d,6db2fafe,Yes
5eeflk53,6db2fafe,Yes
ohz2be8s,6db2fafe,No
x1f8fub6,6db2fafe,No
5omyqtbm,6db2fafe,Yes
3d0hq8nh,6db2fafe,Yes
h2rnk37b,6db2fafe,Yes
angppw95,6db2fafe,No
m076eted,6db2fafe,No
4p1lk2pn,6db2fafe,No
w59k42wr,6db2fafe,No
sx6gkzbb,6db2fafe,Yes
a5e7uhoi,6db2fafe,Yes
bl7bmhwh,6db2fafe,Yes
ag0zpahu,305b944b,Average
i6nctqoo,305b944b,Good
gyur9wcn,305b944b,Good
wdc4tvk9,305b944b,Good
mc6wiotv,305b944b,Average
c2arc7of,305b944b,Good
kdh7zxyn,305b944b,Good
ow9325k2,305b944b,Good
xvyy2pzk,305b944b,Good
5tyq5lbo,305b944b,Average
1pye0vbr,305b944b,Good
o74ftoae,305b944b,Good
c5jdsthx,305b944b,Good
nydo0p8z,305b944b,Average
i8q5rwim,305b944b,Good
8xr6rx42,305b944b,Average
xfvnk9o2,305b944b,Average
8bkyzy8p,305b944b,Good
l5p4stsm,305b944b,Average
ku8j4vjx,305b944b,Good
s06yp1wz,305b944b,Average
kvbdpgpw,305b944b,Average
a7d5ta4p,305b944b,Average
3hhwwtwe,305b944b,Average
21zhoz6t,305b944b,Average
r08dujg0,305b944b,Good
ynf0h9eh,305b944b,Average
vbz1hb8u,305b944b,Average
mehulcp5,305b944b,Good
sg0rp6pl,305b944b,Good
8q9evj8c,305b944b,Average
lvtq5pbf,305b944b,Good
jp0ans6v,305b944b,Good
du2khh9d,305b944b,Good
5eeflk53,305b944b,Good
ohz2be8s,305b944b,Good
x1f8fub6,305b944b,Bad
5omyqtbm,305b944b,Average
3d0hq8nh,305b944b,Average
h2rnk37b,305b944b,Average
angppw95,305b944b,Average
m076eted,305b944b,Good
4p1lk2pn,305b944b,Good
w59k42wr,305b944b,Good
sx6gkzbb,305b944b,Good
a5e7uhoi,305b944b,Good
bl7bmhwh,305b944b,Good
ag0zpahu,55ac0acf,Good
i6nctqoo,55ac0acf,Good
gyur9wcn,55ac0acf,Good
wdc4tvk9,55ac0acf,Good
mc6wiotv,55ac0acf,Average
c2arc7of,55ac0acf,Average
kdh7zxyn,55ac0acf,Good
ow9325k2,55ac0acf,Average
xvyy2pzk,55ac0acf,Good
5tyq5lbo,55ac0acf,Average
1pye0vbr,55ac0acf,Good
o74ftoae,55ac0acf,Good
c5jdsthx,55ac0acf,Average
nydo0p8z,55ac0acf,Average
i8q5rwim,55ac0acf,Good
8xr6rx42,55ac0acf,Good
xfvnk9o2,55ac0acf,Average
8bkyzy8p,55ac0acf,Good
l5p4stsm,55ac0acf,Average
ku8j4vjx,55ac0acf,Good
s06yp1wz,55ac0acf,Good
kvbdpgpw,55ac0acf,Average
a7d5ta4p,55ac0acf,Average
3hhwwtwe,55ac0acf,Good
21zhoz6t,55ac0acf,Average
r08dujg0,55ac0acf,Good
ynf0h9eh,55ac0acf,Good
vbz1hb8u,55ac0acf,Good
mehulcp5,55ac0acf,Good
sg0rp6pl,55ac0acf,Average
8q9evj8c,55ac0acf,Average
lvtq5pbf,55ac0acf,Good
jp0ans6v,55ac0acf,Good
du2khh9d,55ac0acf,Average
5eeflk53,55ac0acf,Good
ohz2be8s,55ac0acf,Bad
x1f8fub6,55ac0acf,Average
5omyqtbm,55ac0acf,Good
3d0hq8nh,55ac0acf,Bad
h2rnk37b,55ac0acf,Good
angppw95,55ac0acf,Average
m076eted,55ac0acf,Good
4p1lk2pn,55ac0acf,Good
w59k42wr,55ac0acf,Good
sx6gkzbb,55ac0acf,Good
a5e7uhoi,55ac0acf,Good
bl7bmhwh,55ac0acf,Good
ag0zpahu,0dbc6d8c,Good
i6nctqoo,0dbc6d8c,Good
gyur9wcn,0dbc6d8c,Good
wdc4tvk9,0dbc6d8c,Average
mc6wiotv,0dbc6d8c,Average
c2arc7of,0dbc6d8c,Good
kdh7zxyn,0dbc6d8c,Average
ow9325k2,0dbc6d8c,Average
xvyy2pzk,0dbc6d8c,Good
5tyq5lbo,0dbc6d8c,Average
1pye0vbr,0dbc6d8c,Average
o74ftoae,0dbc6d8c,Good
c5jdsthx,0dbc6d8c,Average
nydo0p8z,0dbc6d8c,Average
i8q5rwim,0dbc6d8c,Good
8xr6rx42,0dbc6d8c,Good
xfvnk9o2,0dbc6d8c,Average
8bkyzy8p,0dbc6d8c,Good
l5p4stsm,0dbc6d8c,Average
ku8j4vjx,0dbc6d8c,Good
s06yp1wz,0dbc6d8c,Average
kvbdpgpw,0dbc6d8c,Average
a7d5ta4p,0dbc6d8c,Average
3hhwwtwe,0dbc6d8c,Average
21zhoz6t,0dbc6d8c,Average
r08dujg0,0dbc6d8c,Good
ynf0h9eh,0dbc6d8c,Average
vbz1hb8u,0dbc6d8c,Average
mehulcp5,0dbc6d8c,Good
sg0rp6pl,0dbc6d8c,Average
8q9evj8c,0dbc6d8c,Average
lvtq5pbf,0dbc6d8c,Good
jp0ans6v,0dbc6d8c,Good
du2khh9d,0dbc6d8c,Average
5eeflk53,0dbc6d8c,Good
ohz2be8s,0dbc6d8c,Average
x1f8fub6,0dbc6d8c,Average
5omyqtbm,0dbc6d8c,Average
3d0hq8nh,0dbc6d8c,Average
h2rnk37b,0dbc6d8c,Average
angppw95,0dbc6d8c,Average
m076eted,0dbc6d8c,Good
4p1lk2pn,0dbc6d8c,Average
w59k42wr,0dbc6d8c,Good
sx6gkzbb,0dbc6d8c,Good
a5e7uhoi,0dbc6d8c,Good
bl7bmhwh,0dbc6d8c,Good
